지점,지점명,일시,평균기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd),평균풍속(m/s),최대풍속(m/s),최대순간풍속(m/s),최대풍속 풍향(16방위),최대순간풍속 풍향(16방위),최대풍속 나타난날(yyyymmdd),최대순간풍속 나타난날(yyyymmdd),최다풍향(16방위),평균운량(1/10),평균중하층운량(1/10),합계 일조시간(hr),일조율(%),합계 일사량(MJ/m2),평균지면온도(°C),0.05m평균지중온도(°C),0.1m평균지중온도(°C)
172,고창,2021-05,17.1,93.5,33.9,10.9,10.2,20210516,20210528,20210528,3.2,11,19.2,20,140,20210510,20210504,270,5.8,1.5,206,47.33,616.69,20.6,,
172,고창,2021-06,22.7,143.2,64.1,34.1,7.2,20210611,20210611,20210611,2.5,9.8,15.9,110,110,20210610,20210610,140,6,.9,207.4,47.68,631.7,26.1,,
172,고창,2021-07,26.8,185.5,74.6,25.1,9.4,20210706,20210706,20210717,2.5,10.9,17.5,200,110,20210704,20210703,140,6.6,.9,202.5,45.74,621.75,30,,
172,고창,2021-08,25.7,345.7,66.5,45.5,20.3,20210827,20210802,20210802,2.3,10.1,18.2,230,200,20210824,20210821,140,6.9,.9,156,38.58,497.4,28.3,,
172,고창,2021-09,22.4,139.9,59.7,37.3,13.3,20210921,20210921,20210921,2.6,13.4,20.8,110,110,20210907,20210907,70,6.5,1.6,140.5,37.77,426.77,24,,
172,고창,2021-10,15.8,43.9,10.3,4.1,2.5,20211015,20211015,20211007,2.3,9.1,17.3,20,340,20211017,20211016,20,4.5,.8,212.2,60.59,434.83,17.6,,
172,고창,2021-11,9.2,86.4,31.8,,,20211108,,,2.6,14.3,20.8,270,290,20211130,20211130,290,4.8,1,158.2,51.05,287.46,9.2,,
172,고창,2021-12,2.8,23.2,6.1,,,20211201,,,2.9,11.3,19.8,270,270,20211230,20211230,320,5.6,1.5,135.5,44.47,251.42,3.4,,
174,순천,2021-01,0,27.8,10.3,,,20210126,,,2.2,10.1,20.6,290,270,20210116,20210128,290,4.9,2.6,172.5,54.97,,.8,,
174,순천,2021-02,3.9,37,19.6,,,20210201,,,2.6,9.9,19.7,290,250,20210215,20210216,290,4.6,1.9,176.7,57.73,,3.3,,
174,순천,2021-03,9.3,161.1,56,,,20210301,,,2.1,9.3,18.5,290,270,20210321,20210322,290,5.3,2.7,211.8,57,,8.9,,
174,순천,2021-04,13.2,62.6,25.7,4.9,1.8,20210412,20210412,20210403,2.3,10.2,19.7,270,250,20210430,20210430,290,5.5,2.9,228.2,58.14,,14.3,,
174,순천,2021-05,16.7,92.1,27.1,5.9,4,20210504,20210504,20210516,2.1,8.7,20.3,290,270,20210505,20210525,290,5.9,3.1,198.5,45.68,,18.2,,
174,순천,2021-06,21.7,76,35.8,20.3,6.3,20210611,20210611,20210611,1.6,6.5,12.2,110,90,20210610,20210611,160,6.3,2.9,175.7,40.45,,25,,
174,순천,2021-07,25.4,337.7,163.6,28.6,8.7,20210706,20210706,20210706,1.3,5.7,15.1,90,180,20210703,20210703,90,6.7,2.8,165.8,37.52,,28.4,,
174,순천,2021-08,25.1,282.1,80.7,24.1,13.6,20210821,20210830,20210829,1.3,5.7,14.4,230,250,20210824,20210824,270,7,3.2,160.5,38.48,,26.9,,
174,순천,2021-09,21.4,154.3,58.5,34.4,16.5,20210929,20210929,20210929,1.3,8,17.7,290,320,20210922,20210922,110,7.2,3.7,108.6,29.2,,21.7,,
174,순천,2021-10,15.2,35.6,20.6,19,7.9,20211010,20211010,20211010,1.5,7.5,14.9,320,270,20211017,20211022,270,4.4,2.4,207.9,59.3,,16.9,,
174,순천,2021-11,7.9,50.9,20.6,,,20211130,,,1.8,9.4,19,290,270,20211130,20211122,290,4,1.7,181.9,58.58,,7.9,,
174,순천,2021-12,2.3,3.7,2.1,,,20211216,,,2.6,9.1,20.9,320,270,20211225,20211225,290,3.7,1.9,175.3,57.42,,2.3,,
177,홍성,2021-01,-1.9,28.6,13.7,,,20210121,,,1.3,7.7,14.2,290,320,20210128,20210128,20,5.3,4,174.7,56.39,265.28,.7,,
177,홍성,2021-02,3.1,12.5,6.3,,,20210201,,,2,7.2,13.4,290,270,20210215,20210215,230,4.2,2.5,199.3,65.49,349.25,3.9,,
177,홍성,2021-03,7.9,100.5,61.4,,,20210301,,,1.5,7.1,12.8,290,270,20210321,20210321,50,5.1,3.2,208.7,56.21,459.99,9.8,,
177,홍성,2021-04,13.1,72.9,38.3,13.1,3.4,20210403,20210403,20210403,1.8,8.6,15.6,290,320,20210430,20210430,230,5.1,3.4,218.1,55.3,555.23,15.7,,
177,홍성,2021-05,16.6,141.7,39.3,23.8,11.4,20210528,20210528,20210528,1.9,8.6,13.6,230,250,20210508,20210508,230,5.9,3.9,211.5,48.3,560.09,18.6,,
177,홍성,2021-06,22.2,67.5,25.3,11.1,2.9,20210623,20210623,20210623,1.5,6.8,11.8,250,230,20210620,20210620,230,6.4,3.9,212,48.27,587.46,25.2,,
177,홍성,2021-07,26.5,114.5,71.1,14.6,4.4,20210703,20210703,20210703,1.3,6.2,10.9,90,230,20210716,20210704,50,6.3,3.3,235,52.68,616.54,31.6,,
177,홍성,2021-08,25,280.8,85.7,23.2,10.9,20210823,20210819,20210819,1.3,7,11.9,230,250,20210821,20210824,50,7.3,4,156.6,37.34,452,29.4,,
177,홍성,2021-09,21.7,260.2,147.4,48.4,16.6,20210901,20210901,20210901,1.3,7.3,15.3,230,250,20210901,20210901,20,6.1,3.7,183.4,49.21,433.57,24.4,,
177,홍성,2021-10,15.2,41.6,14.5,9.9,3,20211019,20211019,20211019,1.2,7,15.1,290,290,20211001,20211001,160,4.7,2.8,206.9,59.3,384.72,17.5,,
177,홍성,2021-11,8.2,105.6,37.8,,,20211130,,,1.2,7.9,15,270,270,20211130,20211130,270,5.2,3.9,173,56.3,265.38,9.3,,
177,홍성,2021-12,1.4,16.4,2.7,,,20211218,,,1.2,6.7,14.3,320,360,20211201,20211201,180,4.6,3.9,162.6,53.93,230.63,2.2,,
184,제주,2021-01,6.8,116.6,57.8,,,20210123,,,3.9,12.2,23.4,320,320,20210107,20210107,320,6.9,5.7,96.5,30.41,216.43,5.5,7.3,7.4
184,제주,2021-02,9.4,52.8,22.4,,,20210201,,,3.9,11.3,22.2,320,90,20210217,20210226,320,5.7,4,141.2,45.86,311.14,9,9.2,9.3
184,제주,2021-03,12.5,81.1,26.9,,,20210304,,,3.1,10.5,17.8,320,290,20210321,20210321,70,5.9,3.5,177,47.62,453.55,13.7,12.8,13.1
184,제주,2021-04,15.4,58.8,16.9,7.5,2.6,20210412,20210430,20210430,3.2,10.7,22.9,200,200,20210430,20210429,90,5.5,3.3,216.7,55.44,589.31,18.5,16.3,16.9
184,제주,2021-05,19,100.7,24.4,8,2.8,20210520,20210520,20210516,3,10.9,19.1,230,230,20210528,20210528,270,5.8,3.3,231.5,53.69,645.53,21.9,20.2,20.8
184,제주,2021-06,23.4,122.4,86.8,22.5,6.6,20210611,20210611,20210611,2.4,7.6,14.4,250,140,20210603,20210610,50,6.7,3.8,200.1,46.45,604.98,27.5,24.5,25.3
184,제주,2021-07,27.8,247.1,155.3,99.2,22.6,20210731,20210731,20210731,3.1,10.7,20.3,230,200,20210703,20210703,50,7.3,4,171.5,39.16,551.05,30.2,27.6,28.5
184,제주,2021-08,27.3,227.8,57.7,15.2,8.2,20210814,20210802,20210825,2.5,10.5,22.9,140,110,20210824,20210821,110,6.6,4.3,170.5,41.12,500.53,29,27.8,28.6
184,제주,2021-09,24.9,493.1,155,71.7,22.3,20210917,20210917,20210917,3.4,15.3,24.2,50,50,20210917,20210917,90,7,4.9,129.3,34.8,368.49,26.3,26,26.1
184,제주,2021-10,20.1,32.1,16.4,4.3,1.9,20211012,20211012,20211012,2.9,10.5,16.7,20,20,20211016,20211016,20,4.8,3.1,193.9,55.1,398.98,21.3,21.7,21.9
184,제주,2021-11,14,63.8,34.5,,,20211108,,,3.7,12.6,22.5,340,320,20211111,20211111,320,5.3,3.7,151.2,48.26,273.16,13.2,14.7,14.9
184,제주,2021-12,8.9,31.4,21.5,,,20211216,,,4.2,14,25.2,340,340,20211217,20211217,340,6.4,5.7,85.9,27.75,167,7.8,9.8,9.9
185,고산,2021-01,6.9,72,24.2,,,20210123,,,9.8,25.9,32.1,340,340,20210128,20210128,340,6.8,5,135.4,42.66,220.48,5.8,,
185,고산,2021-02,9,41.9,23.2,,,20210201,,,8.6,25.8,32.1,340,340,20210217,20210217,340,5.7,4,167.3,54.27,308.67,9.1,,
185,고산,2021-03,12,111.8,31.8,,,20210304,,,6.7,24,27.2,340,340,20210321,20210321,360,5.7,3.8,204.6,55.03,450.07,13.4,,
185,고산,2021-04,14.9,101.2,51.7,13.5,3.9,20210412,20210402,20210402,6.4,24.8,29.4,270,270,20210430,20210430,340,5.5,3.2,232.8,59.62,549.04,18.6,,
185,고산,2021-05,17.9,132.2,45.4,17.6,5.4,20210504,20210504,20210504,6.1,16.7,24.8,340,340,20210528,20210501,140,5.9,3.5,240.5,55.85,582.95,21.8,,
185,고산,2021-06,22.5,174.5,100.3,24.4,6.7,20210611,20210611,20210611,4.5,13.2,15.5,340,320,20210604,20210611,110,6.1,3.3,229.9,53.45,569.36,26.6,,
185,고산,2021-07,26.6,122.7,37,37,16.1,20210707,20210707,20210707,5.2,13.8,17.4,160,270,20210703,20210704,110,7,4.2,175.2,40.04,473.77,28.7,,
185,고산,2021-08,26.5,196.7,63.4,40.7,11.7,20210822,20210822,20210822,4.7,26.1,32.1,270,250,20210821,20210821,140,6.6,3.2,200.1,48.29,463.62,28.5,,
185,고산,2021-09,24.2,348,89.5,73.8,25.5,20210902,20210902,20210902,5,20.2,24.1,340,340,20210917,20210917,110,6.4,3.5,171.5,46.16,381.35,25.4,,
185,고산,2021-10,19.9,19.8,10.7,10.7,3.6,20211010,20211010,20211010,5.7,18,22.3,340,340,20211016,20211016,360,4.5,2.3,235.6,66.91,419.4,20.8,,
185,고산,2021-11,14.1,48.8,21.4,,,20211108,,,8.4,27.2,33,320,320,20211130,20211130,320,4.7,2.9,190.8,60.78,284.91,13.6,,
185,고산,2021-12,9.2,18.3,13.7,,,20211216,,,9.6,29,34.9,340,340,20211201,20211217,340,6.4,5,151.6,48.81,211.74,8.3,,
188,성산,2021-01,5.9,93.7,22.1,,,20210123,,,2.8,8.4,12.8,320,320,20210128,20210128,320,6.7,4.9,149.2,47.02,,4.8,,
188,성산,2021-02,8.7,72.7,26.5,,,20210201,,,3.2,7.8,13.1,320,50,20210217,20210227,320,5.5,3.8,158.8,51.56,,7.8,,
188,성산,2021-03,12.3,214.1,73.8,,,20210304,,,2.9,8.2,14.2,320,340,20210321,20210321,320,5.9,4.1,186.4,50.13,,12.7,,
188,성산,2021-04,15.1,94.7,53,14.5,3.9,20210412,20210412,20210412,3.1,8.9,13.4,320,320,20210413,20210413,320,5.7,3.6,241.4,61.79,,19.2,,
188,성산,2021-05,18.4,154.1,55.4,14.8,3.5,20210504,20210504,20210520,2.8,8.1,12.1,230,320,20210528,20210501,320,6,3.8,231.4,53.71,,21.4,,
188,성산,2021-06,22.3,190.6,110.4,19.6,7.1,20210611,20210611,20210611,2.2,6.5,10.6,320,320,20210604,20210603,90,6.4,4.1,174.9,40.63,,25.5,,
188,성산,2021-07,26.7,218.4,60.7,31.2,10.3,20210703,20210718,20210703,2.9,7.7,13,110,200,20210703,20210717,200,7.2,4.5,170.6,38.98,,28.4,,
188,성산,2021-08,26.5,417.8,92.6,32.6,13.9,20210814,20210821,20210821,2.6,8.4,13.9,230,230,20210821,20210821,230,6.4,3.4,195.5,47.15,,27.7,,
188,성산,2021-09,24.5,431.7,102.9,31.5,9.9,20210914,20210914,20210903,3.1,9,22.7,110,110,20210914,20210914,70,6.8,4.3,147.6,39.74,,24.9,,
188,성산,2021-10,19.6,101.2,92.8,50.7,12,20211009,20211009,20211009,2.5,5.7,10.2,200,360,20211004,20211017,320,4.3,2.6,233.5,66.34,,19.8,,
188,성산,2021-11,12.9,67,33.6,,,20211130,,,2.8,8.9,14.3,320,320,20211108,20211108,320,4.7,2.7,194.2,61.93,,11.8,,
188,성산,2021-12,7.8,30.3,19.5,,,20211216,,,2.9,11.8,17.9,320,50,20211230,20211225,320,6.3,4.4,161.1,51.93,,6.5,,
189,서귀포,2021-01,7.2,54.6,21.6,,,20210123,,,1.8,6.2,14.8,200,290,20210131,20210128,270,6,4.7,162.5,51.15,,7,,
189,서귀포,2021-02,10.1,51.2,25,,,20210201,,,2.2,8.5,18.3,70,90,20210227,20210226,50,5.1,3.5,175.3,56.86,,11.5,,
189,서귀포,2021-03,13.3,156.3,35.2,,,20210304,,,1.8,7,13.2,180,270,20210327,20210321,50,5.3,2.9,200.6,53.95,,15,,
189,서귀포,2021-04,16,182,117.9,19,4.2,20210412,20210412,20210412,2.1,6.9,13.1,70,70,20210401,20210401,50,5.3,3.2,229.9,58.86,,18.6,,
189,서귀포,2021-05,19,159.2,52.6,13.9,3.9,20210504,20210504,20210520,1.7,10.1,17,180,200,20210504,20210504,230,6.2,3.6,234.4,54.44,,21.2,,
189,서귀포,2021-06,22.8,200.8,92.8,15.8,5.1,20210611,20210615,20210615,1.6,5.5,10.9,180,70,20210611,20210616,50,7,4.2,186.1,43.29,,26.1,,
189,서귀포,2021-07,26.6,218.4,88.1,34.5,13.2,20210704,20210704,20210718,2,6.3,11.9,230,230,20210704,20210704,50,7.6,4.9,157.8,36.07,,29,,
189,서귀포,2021-08,26.3,318.4,69.9,37,10.6,20210822,20210822,20210822,1.8,8.8,17,230,230,20210821,20210821,230,6.9,4.9,179.5,43.34,,29,,
189,서귀포,2021-09,24.3,692.4,219.7,67.2,19,20210914,20210914,20210914,2.3,7.9,15.2,50,340,20210917,20210917,50,6.9,4.9,169.8,45.71,,26.3,,
189,서귀포,2021-10,20.4,33.4,26.7,4,1.1,20211016,20211016,20211009,1.6,5.4,10.4,70,70,20211012,20211012,360,4.9,3.2,228.5,64.86,,22.6,,
189,서귀포,2021-11,14.2,55,36.7,,,20211130,,,1.8,8,14.8,200,250,20211130,20211122,360,4.6,3,199.1,63.41,,14.5,,
189,서귀포,2021-12,9.3,14.5,11.7,,,20211216,,,1.5,6.3,12.3,270,270,20211230,20211230,360,5,4.2,189.5,61.01,,8.8,,
192,진주,2021-01,.6,15.8,10.3,,,20210126,,,1.1,7.6,14.6,270,290,20210128,20210128,360,3.9,2.8,201.8,64.41,319.13,1,,
192,진주,2021-02,4.8,24.9,16,,,20210201,,,1.2,7.3,14.1,250,290,20210219,20210217,360,3.8,2.5,201.2,65.77,373.17,5.1,,
192,진주,2021-03,9.8,159.2,68.4,,,20210327,,,1.1,5.8,11.5,250,290,20210328,20210321,270,5,3.3,242.8,65.37,507.27,11.4,,
192,진주,2021-04,13.6,82.2,35.6,7.9,2.6,20210403,20210403,20210403,1.2,7.4,12.1,250,270,20210417,20210430,70,5.1,3.4,261.3,66.52,614.28,16.9,,
192,진주,2021-05,17.6,116.9,50.5,15.4,3.3,20210504,20210504,20210504,1.2,6.2,12.7,270,230,20210525,20210525,180,5.7,3.9,234.3,53.91,615.57,20.9,,
192,진주,2021-06,22.2,101.7,33.1,16.9,3.6,20210611,20210611,20210622,.9,3.4,7.9,110,250,20210611,20210606,180,6.5,4.1,207.1,47.67,585.49,25.5,,
192,진주,2021-07,26.2,359.3,142.7,29.3,9.2,20210706,20210707,20210716,.9,4.3,10.5,200,270,20210716,20210704,110,6.9,3.9,228.2,51.59,590.16,29.3,,
192,진주,2021-08,26,320.2,102.3,64.2,16.9,20210823,20210807,20210807,.9,4.1,9.6,250,230,20210821,20210821,20,7,5,195.9,46.97,525.26,29,,
192,진주,2021-09,21.9,122.4,51.4,32,13.7,20210929,20210929,20210929,.9,4.7,11.2,360,270,20210917,20210922,20,7,5.5,140.2,37.7,369.68,24.2,,
192,진주,2021-10,15.9,46.2,19.8,10.7,5.7,20211011,20211010,20211010,.7,4.8,10.9,340,360,20211016,20211016,70,4.4,2.9,237.7,67.84,448.81,17.7,,
192,진주,2021-11,8.4,44.3,29.5,,,20211108,,,.8,6.4,12.5,250,230,20211124,20211109,250,3.3,1.9,211.6,68.17,329.3,8.8,,
192,진주,2021-12,2.5,1.9,1.9,,,20211216,,,1,7,13.6,320,320,20211217,20211217,360,2.7,1.8,220.5,72.27,315.56,2.9,,
201,강화,2021-01,-3.3,14.1,8.1,,,20210121,,,1.7,10.1,20.2,250,290,20210128,20210128,70,4.6,2.7,169.9,55.34,,-1.2,,
201,강화,2021-02,1.3,11.8,8.4,,,20210203,,,2.1,7.6,17.3,270,270,20210215,20210215,270,4.6,2.5,186.3,61.51,,2.2,,
201,강화,2021-03,6.9,102.4,55.6,,,20210301,,,2.2,7.3,14.5,70,290,20210301,20210321,270,5,2.7,212,57.1,,8.3,,
201,강화,2021-04,12.4,107.7,49.5,8.9,2.8,20210403,20210403,20210427,2.3,7.4,12.5,250,270,20210414,20210417,270,4.9,2.7,210,53.07,,14.2,,
201,강화,2021-05,15.7,240.9,76,33.3,12.6,20210516,20210530,20210530,2.3,8.3,14.2,250,230,20210508,20210507,270,5.5,3.2,199.1,45.19,,18.3,,
201,강화,2021-06,20.7,61.3,19,7.5,4,20210618,20210610,20210629,1.8,6.7,12.3,250,250,20210611,20210611,270,6.2,3.4,178.2,40.28,,24.9,,
201,강화,2021-07,26.1,83.9,63.1,15.1,4.7,20210703,20210703,20210703,1.5,5.5,13,250,70,20210708,20210703,270,5.1,2.4,219.4,48.88,,31,,
201,강화,2021-08,24.5,152.6,46.8,16.5,6.5,20210821,20210821,20210817,1.6,6,11.3,250,360,20210824,20210806,70,6.7,3.2,151.6,35.99,,28.3,,
201,강화,2021-09,21.3,135.8,79.6,38,11.4,20210921,20210921,20210921,1.8,6.9,12.7,270,360,20210922,20210921,70,5.4,2.9,187.8,50.36,,23.8,,
201,강화,2021-10,14.4,49.5,20.8,10.7,3.5,20211004,20211004,20211004,1.6,7.4,13.5,250,250,20211005,20211005,250,4.6,2.6,184.2,52.93,,16.4,,
201,강화,2021-11,7.1,46.6,22.8,,,20211108,,,1.5,8.4,18.7,270,290,20211130,20211130,270,4.4,2.3,157.3,51.54,,7.2,,
201,강화,2021-12,-.1,7,3.2,,,20211218,,,1.5,7.3,14.8,250,250,20211217,20211217,250,3.4,1.8,177.3,59.4,,.3,,
202,양평,2021-01,-3.3,24.3,7.4,,,20210121,,,1.4,7.9,18,290,270,20210128,20210128,290,4.1,2.8,186.1,60.48,,-1.4,,
202,양평,2021-02,2.1,6.8,2.2,,,20210201,,,1.6,6.9,14,290,270,20210217,20210217,290,3.4,2.2,193.5,63.84,,2.9,,
202,양평,2021-03,8.6,105.9,72.2,,,20210301,,,1.4,7.1,12.5,290,290,20210321,20210321,290,4.5,3,203.6,54.86,,9.5,,
202,양평,2021-04,13.6,96.2,47.9,6.7,1.7,20210403,20210403,20210403,1.5,6.4,14,320,320,20210417,20210417,290,4.6,2.6,209.4,52.97,,16.1,,
202,양평,2021-05,16.2,148.7,49.1,9.2,4.7,20210516,20210528,20210516,1.4,7.3,13.7,110,230,20210520,20210508,290,5.6,3.9,186.8,42.46,,19.2,,
202,양평,2021-06,22,68.8,17.3,12.3,10.2,20210611,20210622,20210622,1.2,6.9,12.1,20,20,20210622,20210622,180,6,3.4,188.2,42.63,,26.1,,
202,양평,2021-07,26.3,127.3,43.2,17.3,9,20210703,20210715,20210711,1.2,5.9,11.4,70,50,20210716,20210716,180,5.7,,229.5,51.18,,31.8,,
202,양평,2021-08,24.5,190.6,62,24,13.1,20210831,20210808,20210810,1.2,7,11.6,110,290,20210808,20210806,180,7.5,,119.3,28.35,,28.3,,
202,양평,2021-09,21.1,148.9,38.8,26.2,8.6,20210921,20210922,20210922,1.1,7.3,14.3,340,360,20210922,20210922,200,6,,166.9,44.76,,24,,
202,양평,2021-10,14.3,38.3,11.6,4.3,4,20211010,20211031,20211031,.9,5.7,14.1,290,320,20211001,20211001,180,5.3,3.2,154.1,44.27,,16.6,,
202,양평,2021-11,7,55.9,26.9,,,20211130,,,1.1,7.3,14.7,290,290,20211130,20211108,290,4.3,2.5,147.7,48.35,,7.1,,
202,양평,2021-12,-.2,7.2,2.3,,,20211215,,,1.3,7.1,14.2,290,290,20211217,20211217,290,3.3,2.2,154.9,51.82,,.3,,
203,이천,2021-01,-3.4,15.6,5.8,,,20210121,,,1.1,7,15.2,290,270,20210128,20210128,290,4.3,2.8,178.5,57.9,,-1.5,,
203,이천,2021-02,2,10.6,3.2,,,20210201,,,1.4,6.1,12.2,270,290,20210215,20210216,290,3.6,2.4,186.9,61.58,,2.1,,
203,이천,2021-03,8.4,102.3,71.1,,,20210301,,,1.3,6.1,12.5,270,250,20210323,20210323,270,4.5,3,198.7,53.51,,9.5,,
203,이천,2021-04,13.5,94.3,46.6,7.6,2,20210403,20210403,20210403,1.5,5.4,11.3,270,230,20210417,20210413,270,4.8,3,204.5,51.76,,15.4,,
203,이천,2021-05,16.3,164.8,33.2,11.7,3.6,20210516,20210530,20210515,1.3,5.7,12.9,110,290,20210520,20210530,270,5.6,4,180.6,41.09,,19,,
203,이천,2021-06,22.3,51.7,15.7,10.4,3,20210611,20210629,20210629,1,5,10.6,250,230,20210620,20210620,270,5.9,3.7,176.6,40.11,,25.6,,
203,이천,2021-07,26.6,134.7,58.9,13.5,4,20210703,20210707,20210707,.9,5.4,10.3,160,180,20210715,20210715,70,5.7,3.2,201.4,44.97,,30.3,,
203,이천,2021-08,24.7,168.5,43.4,20.6,10,20210831,20210808,20210808,.9,5.8,11.2,180,230,20210821,20210821,70,7.4,5.1,115.7,27.51,,27.6,,
203,이천,2021-09,21,222.1,83.9,24.1,8.6,20210901,20210921,20210901,.9,4.3,9.6,160,140,20210920,20210917,70,5.9,4.1,142.2,38.14,,22.9,,
203,이천,2021-10,14.1,40.9,14.3,4.2,1.8,20211010,20211010,20211010,.8,4.4,12.2,320,320,20211001,20211001,290,5.2,3.9,146.3,41.99,,16.2,,
203,이천,2021-11,6.7,64.9,27.6,,,20211130,,,1,6.6,14.5,290,290,20211130,20211130,290,4.6,3.2,137.6,44.97,,7.2,,
203,이천,2021-12,-.3,6.2,2.2,,,20211215,,,1.1,5.7,12.5,290,290,20211217,20211201,290,3.5,2.8,165.6,55.37,,.6,,
211,인제,2021-01,-4.5,11,2.9,,,20210121,,,1.6,6,16.6,230,230,20210128,20210128,340,4.1,2.2,145.3,47.45,,-2.1,,
211,인제,2021-02,1,4.6,1.8,,,20210204,,,2,6.8,17,200,90,20210216,20210216,340,3.2,1.6,166.5,55.06,,2.1,,
211,인제,2021-03,6.7,87.8,62.2,,,20210301,,,1.7,7.2,17.8,180,200,20210323,20210323,340,4.5,2.5,183.7,49.5,,8.3,,
211,인제,2021-04,11.7,101.6,46,8.3,1.8,20210403,20210403,20210403,1.8,6.6,15,200,200,20210413,20210413,200,4.9,2.6,193.8,48.94,,15.5,,
211,인제,2021-05,15,172,70.3,13.7,5.7,20210516,20210516,20210516,1.5,7.4,18.9,180,200,20210508,20210508,180,6.1,3.7,161.3,36.53,,18.6,,
211,인제,2021-06,20.7,62.1,22.2,8,6.4,20210603,20210626,20210626,1.5,6,14.8,180,200,20210604,20210604,50,6.3,3.4,167.5,37.8,,25.3,,
211,인제,2021-07,25.7,118.9,36.4,24.8,15.3,20210704,20210709,20210709,1.3,4.4,9.7,20,200,20210727,20210710,50,5.7,2.6,212.1,47.12,,32.1,,
211,인제,2021-08,23.3,154.1,30.2,18.8,9.7,20210831,20210810,20210810,1.2,5.5,11.4,20,200,20210819,20210821,50,7.7,4.1,100.9,23.92,,26.4,,
211,인제,2021-09,19.7,84,29.6,7.8,2.3,20210907,20210922,20210907,1.3,5.8,14,20,200,20210905,20210922,20,6.2,3.7,140.5,37.66,,23.6,,
211,인제,2021-10,12.7,66.4,24.7,9.9,3.3,20211004,20211004,20211010,1.1,6.4,12.3,50,360,20211019,20211019,20,5.7,3.9,131.2,37.76,,15,,
211,인제,2021-11,5.8,54.7,25.7,.3,.2,20211130,20211103,20211103,1.5,6.4,15.3,200,200,20211108,20211130,180,4.2,2.2,139.6,45.86,,6.6,,
211,인제,2021-12,-1,5.8,2.1,,,20211215,,,1.6,6.5,14,200,180,20211217,20211220,180,3.9,2.4,154.1,51.92,,.2,,
212,홍천,2021-01,-4.8,16,4.9,,,20210121,,,1,9,19.6,290,290,20210128,20210128,250,3.9,1.9,164.4,53.55,,-2.7,,
212,홍천,2021-02,1.1,4.3,1.8,,,20210201,,,1.3,6.5,12.6,320,290,20210217,20210215,270,3.3,1.3,195.8,64.66,,1.3,,
212,홍천,2021-03,7.4,111.1,82.7,,,20210301,,,1.2,5.9,11.8,290,290,20210323,20210321,250,4.7,2.5,201.1,54.18,,8.1,,
212,홍천,2021-04,12.4,100.1,47.8,7.1,1.8,20210403,20210430,20210403,1.4,7,12.1,290,270,20210417,20210417,70,4.9,2.8,212,53.59,,14.9,,
212,홍천,2021-05,15.6,175,68,12.7,3.7,20210516,20210516,20210507,1.3,6.1,13.6,250,270,20210509,20210508,70,5.8,3.5,184.4,41.85,,18,,
212,홍천,2021-06,21.4,67.2,17.1,13.7,6.4,20210603,20210623,20210623,1.2,5.7,11.6,70,270,20210616,20210603,70,6.4,3.4,181.5,41.04,,24.7,,
212,홍천,2021-07,26.3,105.6,38.1,16.5,11.9,20210703,20210710,20210710,1.2,4.1,8,250,70,20210716,20210708,70,5.8,2.7,220.7,49.18,,30.4,,
212,홍천,2021-08,24,152.9,56.4,48.4,17,20210831,20210801,20210801,1.2,5.6,11.8,200,230,20210821,20210821,70,7.3,3.9,131.8,31.29,,27,,
212,홍천,2021-09,20.4,122.7,33.1,15.1,6.7,20210921,20210921,20210921,1.1,4.9,9.6,50,70,20210915,20210915,70,5.9,3.7,162.9,45.12,,23.1,,
212,홍천,2021-10,13.1,41.2,11.2,6.1,3.9,20211010,20211001,20211001,.7,5.2,12.3,250,250,20211001,20211001,50,5.7,3.8,126.3,36.28,,14.9,,
212,홍천,2021-11,5.7,50.7,23.6,,,20211130,,,.9,6.5,11.8,290,250,20211122,20211122,250,4.4,2.4,124,40.67,,5.2,,
212,홍천,2021-12,-1.6,3.5,1.2,,,20211215,,,.9,5.8,11.6,290,320,20211217,20211201,290,3.6,2.2,113.9,39.44,,-2,,
216,태백,2021-01,-4.4,5.6,1.5,,,20210128,,,1.5,8,16.5,230,360,20210115,20210107,230,3.7,2.4,155,50.23,,-4.2,,
216,태백,2021-02,.6,2,1.4,,,20210201,,,1.7,6.4,14.6,230,250,20210201,20210221,250,3.5,1.5,170.8,56.26,,-.6,,
216,태백,2021-03,5.3,99.3,59.7,,,20210301,,,1.5,6.4,12.3,200,20,20210315,20210301,230,5.6,3.7,181.8,48.96,,4.6,,
216,태백,2021-04,9.3,112,45.4,7.6,2.2,20210403,20210404,20210404,1.5,7.5,12.1,50,250,20210425,20210428,230,5.2,2.9,199.2,50.42,,11.3,,
216,태백,2021-05,13.5,154.5,74.9,13,5,20210516,20210516,20210516,1.6,7.7,13.7,230,230,20210507,20210507,230,5.6,3.2,188.1,42.82,,16.4,,
216,태백,2021-06,17.9,88.1,24.5,15.7,8.8,20210622,20210630,20210630,1.3,5.7,12.3,200,230,20210603,20210611,230,6.7,4.2,142.3,32.33,,22.4,,
216,태백,2021-07,22.2,147,41.4,12.8,3.4,20210703,20210708,20210708,1.1,5.1,13.5,230,230,20210704,20210704,70,6.5,3.3,159.2,35.56,,26.4,,
