지점,지점명,일시,월합강수량(00~24h만)(mm)
235,보령,2024-06-01,89.0
235,보령,2024-07-01,557.3
235,보령,2024-08-01,149.7
235,보령,2024-09-01,234.9
235,보령,2024-10-01,58.3
235,보령,2024-11-01,49.0
235,보령,2024-12-01,18.5
258,보성군,2024-01-01,40.1
258,보성군,2024-02-01,206.8
258,보성군,2024-03-01,88.2
258,보성군,2024-04-01,198.4
258,보성군,2024-05-01,239.2
258,보성군,2024-06-01,243.0
258,보성군,2024-07-01,383.3
258,보성군,2024-08-01,34.2
258,보성군,2024-09-01,239.2
258,보성군,2024-10-01,150.1
258,보성군,2024-11-01,103.9
258,보성군,2024-12-01,1.8
226,보은,2024-01-01,34.1
226,보은,2024-02-01,79.6
226,보은,2024-03-01,50.7
226,보은,2024-04-01,45.8
226,보은,2024-05-01,128.4
226,보은,2024-06-01,70.1
226,보은,2024-07-01,513.8
226,보은,2024-08-01,47.6
226,보은,2024-09-01,148.1
226,보은,2024-10-01,99.4
226,보은,2024-11-01,29.6
226,보은,2024-12-01,5.6
271,봉화,2024-01-01,12.0
271,봉화,2024-02-01,53.7
271,봉화,2024-03-01,46.5
271,봉화,2024-04-01,45.3
271,봉화,2024-05-01,109.0
271,봉화,2024-06-01,124.3
271,봉화,2024-07-01,437.7
271,봉화,2024-08-01,87.9
271,봉화,2024-09-01,186.0
271,봉화,2024-10-01,105.7
271,봉화,2024-11-01,30.6
271,봉화,2024-12-01,3.0
159,부산,2024-01-01,40.6
159,부산,2024-02-01,137.1
159,부산,2024-03-01,102.0
159,부산,2024-04-01,166.8
159,부산,2024-05-01,148.4
159,부산,2024-06-01,173.7
159,부산,2024-07-01,362.4
159,부산,2024-08-01,86.5
159,부산,2024-09-01,420.3
159,부산,2024-10-01,208.8
159,부산,2024-11-01,99.1
159,부산,2024-12-01,0.0
243,부안,2024-01-01,54.7
243,부안,2024-02-01,130.9
243,부안,2024-03-01,75.2
243,부안,2024-04-01,56.6
243,부안,2024-05-01,88.3
243,부안,2024-06-01,77.7
243,부안,2024-07-01,325.5
243,부안,2024-08-01,37.2
243,부안,2024-09-01,165.1
243,부안,2024-10-01,71.6
243,부안,2024-11-01,50.4
243,부안,2024-12-01,35.0
236,부여,2024-01-01,43.9
236,부여,2024-02-01,135.8
236,부여,2024-03-01,49.8
236,부여,2024-04-01,58.7
236,부여,2024-05-01,134.0
236,부여,2024-06-01,91.2
236,부여,2024-07-01,568.9
236,부여,2024-08-01,40.8
236,부여,2024-09-01,162.6
236,부여,2024-10-01,84.5
236,부여,2024-11-01,46.0
236,부여,2024-12-01,16.1
104,북강릉,2024-01-01,31.3
104,북강릉,2024-02-01,165.6
104,북강릉,2024-03-01,66.6
104,북강릉,2024-04-01,38.7
104,북강릉,2024-05-01,84.6
104,북강릉,2024-06-01,89.1
104,북강릉,2024-07-01,116.6
104,북강릉,2024-08-01,77.4
104,북강릉,2024-09-01,546.3
104,북강릉,2024-10-01,163.1
104,북강릉,2024-11-01,54.7
104,북강릉,2024-12-01,16.1
296,북부산,2024-01-01,29.0
296,북부산,2024-02-01,91.0
296,북부산,2024-03-01,90.0
296,북부산,2024-04-01,129.5
296,북부산,2024-05-01,121.0
296,북부산,2024-06-01,177.0
296,북부산,2024-07-01,217.0
296,북부산,2024-08-01,73.5
296,북부산,2024-09-01,418.5
296,북부산,2024-10-01,185.0
296,북부산,2024-11-01,82.0
296,북부산,2024-12-01,0.0
255,북창원,2024-01-01,50.9
255,북창원,2024-02-01,141.3
255,북창원,2024-03-01,116.9
255,북창원,2024-04-01,114.1
255,북창원,2024-05-01,160.3
255,북창원,2024-06-01,159.1
255,북창원,2024-07-01,211.0
255,북창원,2024-08-01,85.5
255,북창원,2024-09-01,489.7
255,북창원,2024-10-01,217.4
255,북창원,2024-11-01,106.4
255,북창원,2024-12-01,
93,북춘천,2024-01-01,8.9
93,북춘천,2024-02-01,45.0
93,북춘천,2024-03-01,40.9
93,북춘천,2024-04-01,27.6
93,북춘천,2024-05-01,126.9
93,북춘천,2024-06-01,124.5
93,북춘천,2024-07-01,411.1
93,북춘천,2024-08-01,92.7
93,북춘천,2024-09-01,184.9
93,북춘천,2024-10-01,68.5
93,북춘천,2024-11-01,27.7
93,북춘천,2024-12-01,3.6
289,산청,2024-01-01,28.4
289,산청,2024-02-01,118.5
289,산청,2024-03-01,89.9
289,산청,2024-04-01,132.8
289,산청,2024-05-01,118.4
289,산청,2024-06-01,154.4
289,산청,2024-07-01,317.9
289,산청,2024-08-01,111.4
289,산청,2024-09-01,233.8
289,산청,2024-10-01,122.6
289,산청,2024-11-01,84.4
289,산청,2024-12-01,1.0
137,상주,2024-01-01,29.2
137,상주,2024-02-01,93.1
137,상주,2024-03-01,72.3
137,상주,2024-04-01,73.2
137,상주,2024-05-01,96.1
137,상주,2024-06-01,116.2
137,상주,2024-07-01,534.6
137,상주,2024-08-01,61.7
137,상주,2024-09-01,261.9
137,상주,2024-10-01,95.2
137,상주,2024-11-01,33.7
137,상주,2024-12-01,2.7
189,서귀포,2024-01-01,56.8
189,서귀포,2024-02-01,147.7
189,서귀포,2024-03-01,155.5
189,서귀포,2024-04-01,271.3
189,서귀포,2024-05-01,214.3
189,서귀포,2024-06-01,615.6
189,서귀포,2024-07-01,193.7
189,서귀포,2024-08-01,124.5
189,서귀포,2024-09-01,119.5
189,서귀포,2024-10-01,126.0
189,서귀포,2024-11-01,220.9
189,서귀포,2024-12-01,1.5
129,서산,2024-01-01,34.4
129,서산,2024-02-01,86.4
129,서산,2024-03-01,26.1
129,서산,2024-04-01,45.0
129,서산,2024-05-01,157.4
129,서산,2024-06-01,120.4
129,서산,2024-07-01,556.1
129,서산,2024-08-01,197.6
129,서산,2024-09-01,354.2
129,서산,2024-10-01,150.3
129,서산,2024-11-01,62.1
129,서산,2024-12-01,16.1
108,서울,2024-01-01,18.9
108,서울,2024-02-01,74.7
108,서울,2024-03-01,29.9
108,서울,2024-04-01,33.2
108,서울,2024-05-01,125.1
108,서울,2024-06-01,115.9
108,서울,2024-07-01,557.3
108,서울,2024-08-01,72.8
108,서울,2024-09-01,143.9
108,서울,2024-10-01,74.0
108,서울,2024-11-01,60.0
108,서울,2024-12-01,5.7
181,서청주,2024-01-01,34.5
181,서청주,2024-02-01,89.4
181,서청주,2024-03-01,40.7
181,서청주,2024-04-01,44.7
181,서청주,2024-05-01,122.4
181,서청주,2024-06-01,89.3
181,서청주,2024-07-01,525.1
181,서청주,2024-08-01,104.7
181,서청주,2024-09-01,304.9
181,서청주,2024-10-01,112.0
181,서청주,2024-11-01,40.1
181,서청주,2024-12-01,7.9
188,성산,2024-01-01,98.3
188,성산,2024-02-01,321.4
188,성산,2024-03-01,135.7
188,성산,2024-04-01,226.0
188,성산,2024-05-01,122.7
188,성산,2024-06-01,468.4
188,성산,2024-07-01,274.6
188,성산,2024-08-01,79.7
188,성산,2024-09-01,157.3
188,성산,2024-10-01,149.2
188,성산,2024-11-01,409.6
188,성산,2024-12-01,12.4
239,세종,2024-01-01,42.5
239,세종,2024-02-01,104.0
239,세종,2024-03-01,48.8
239,세종,2024-04-01,43.3
239,세종,2024-05-01,128.8
239,세종,2024-06-01,104.3
239,세종,2024-07-01,542.1
239,세종,2024-08-01,70.7
239,세종,2024-09-01,232.1
239,세종,2024-10-01,97.1
239,세종,2024-11-01,43.1
239,세종,2024-12-01,6.0
90,속초,2024-01-01,11.6
90,속초,2024-02-01,125.7
90,속초,2024-03-01,58.6
90,속초,2024-04-01,63.4
90,속초,2024-05-01,63.4
90,속초,2024-06-01,133.8
90,속초,2024-07-01,109.3
90,속초,2024-08-01,46.4
90,속초,2024-09-01,457.9
90,속초,2024-10-01,143.2
90,속초,2024-11-01,17.6
90,속초,2024-12-01,3.2
119,수원,2024-01-01,21.2
119,수원,2024-02-01,74.8
119,수원,2024-03-01,30.2
119,수원,2024-04-01,55.0
119,수원,2024-05-01,109.4
